HKQuantityTypeIdentifierHeartRateVariabilitySDNN
type,sourceName,sourceVersion,device,unit,creationDate,startDate,endDate,value
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-30 17:52:54 +0200,2021-11-30 17:51:49 +0200,2021-11-30 17:52:49 +0200,50.2938,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-30 22:10:23 +0200,2021-11-30 22:09:22 +0200,2021-11-30 22:10:22 +0200,20.5194,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-01 13:14:29 +0200,2021-12-01 13:13:25 +0200,2021-12-01 13:14:24 +0200,46.589,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-01 13:53:53 +0200,2021-12-01 13:52:48 +0200,2021-12-01 13:53:48 +0200,49.4257,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-01 17:53:56 +0200,2021-12-01 17:52:54 +0200,2021-12-01 17:53:53 +0200,41.1134,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-01 21:53:10 +0200,2021-12-01 21:52:07 +0200,2021-12-01 21:53:04 +0200,48.8086,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-02 09:17:58 +0200,2021-12-02 09:16:56 +0200,2021-12-02 09:17:56 +0200,42.4156,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-02 09:55:04 +0200,2021-12-02 09:53:58 +0200,2021-12-02 09:54:58 +0200,30.3266,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-02 19:42:18 +0200,2021-12-02 19:41:12 +0200,2021-12-02 19:42:08 +0200,30.7143,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-03 19:01:57 +0200,2021-12-03 19:00:56 +0200,2021-12-03 19:01:56 +0200,32.4608,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-03 23:58:12 +0200,2021-12-03 23:57:11 +0200,2021-12-03 23:58:10 +0200,28.7896,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-06 10:11:23 +0200,2021-12-06 10:10:17 +0200,2021-12-06 10:11:16 +0200,75.1251,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-06 12:23:53 +0200,2021-12-06 12:22:47 +0200,2021-12-06 12:23:46 +0200,48.9185,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-08 09:35:22 +0200,2021-12-08 09:34:17 +0200,2021-12-08 09:35:17 +0200,38.9396,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-08 16:26:52 +0200,2021-12-08 16:25:46 +0200,2021-12-08 16:26:46 +0200,40.5372,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-08 20:44:44 +0200,2021-12-08 20:43:42 +0200,2021-12-08 20:44:42 +0200,43.3382,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-09 15:17:27 +0200,2021-12-09 15:16:21 +0200,2021-12-09 15:17:21 +0200,65.6762,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-09 16:42:02 +0200,2021-12-09 16:41:01 +0200,2021-12-09 16:42:01 +0200,65.8356,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-09 20:44:22 +0200,2021-12-09 20:43:19 +0200,2021-12-09 20:44:19 +0200,54.4788,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-13 11:39:33 +0200,2021-12-13 11:38:27 +0200,2021-12-13 11:39:27 +0200,35.4103,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-13 12:47:15 +0200,2021-12-13 12:46:13 +0200,2021-12-13 12:46:52 +0200,42.3291,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-13 20:57:12 +0200,2021-12-13 20:56:11 +0200,2021-12-13 20:56:46 +0200,67.5968,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-14 09:45:35 +0200,2021-12-14 09:44:33 +0200,2021-12-14 09:45:32 +0200,56.2301,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-14 09:49:00 +0200,2021-12-14 09:48:00 +0200,2021-12-14 09:49:00 +0200,36.1146,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-14 12:39:26 +0200,2021-12-14 12:38:25 +0200,2021-12-14 12:39:25 +0200,61.7557,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-14 16:26:18 +0200,2021-12-14 16:25:16 +0200,2021-12-14 16:26:15 +0200,27.7247,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-15 09:48:51 +0200,2021-12-15 09:47:50 +0200,2021-12-15 09:48:50 +0200,105.885,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-15 12:26:31 +0200,2021-12-15 12:25:29 +0200,2021-12-15 12:26:27 +0200,80.6611,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-15 16:25:36 +0200,2021-12-15 16:24:34 +0200,2021-12-15 16:25:34 +0200,34.6338,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-15 20:27:27 +0200,2021-12-15 20:26:21 +0200,2021-12-15 20:27:20 +0200,38.7947,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-16 00:15:01 +0200,2021-12-16 00:13:55 +0200,2021-12-16 00:14:48 +0200,29.9995,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-16 11:13:11 +0200,2021-12-16 11:12:11 +0200,2021-12-16 11:13:10 +0200,41.2878,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-16 12:04:32 +0200,2021-12-16 12:03:29 +0200,2021-12-16 12:04:29 +0200,26.179,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-12-16 18:48:13 +0200,2021-12-16 18:47:12 +0200,2021-12-16 18:48:12 +0200,21.8524,
