HKQuantityTypeIdentifierWalkingStepLength
type,sourceName,sourceVersion,device,unit,creationDate,startDate,endDate,value
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 23:01:14 +0200,2021-11-10 22:48:09 +0200,2021-11-10 22:48:37 +0200,71,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 23:01:14 +0200,2021-11-10 22:50:01 +0200,2021-11-10 22:51:07 +0200,72,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 23:01:14 +0200,2021-11-10 22:51:29 +0200,2021-11-10 22:53:25 +0200,74,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 23:01:14 +0200,2021-11-10 22:58:02 +0200,2021-11-10 22:59:58 +0200,71,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 23:24:02 +0200,2021-11-10 23:02:02 +0200,2021-11-10 23:03:54 +0200,73,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 23:24:02 +0200,2021-11-10 23:04:06 +0200,2021-11-10 23:04:34 +0200,65,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 23:24:02 +0200,2021-11-10 23:05:29 +0200,2021-11-10 23:10:28 +0200,73,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 23:24:02 +0200,2021-11-10 23:10:29 +0200,2021-11-10 23:11:06 +0200,72,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 23:24:02 +0200,2021-11-10 23:12:18 +0200,2021-11-10 23:17:16 +0200,71,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 23:24:02 +0200,2021-11-10 23:18:25 +0200,2021-11-10 23:19:00 +0200,72,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 23:24:02 +0200,2021-11-10 23:19:13 +0200,2021-11-10 23:19:30 +0200,70,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-11 09:48:44 +0200,2021-11-11 09:29:36 +0200,2021-11-11 09:31:12 +0200,66,
